,subject,metadata.category.set,metadata.category.len,metadata.category.valid,metadata.category.reasons,metadata.unit.value,metadata.unit.valid,metadata.unit.reasons,metadata.dims.shape,metadata.dims.value,metadata.dims.valid,metadata.dims.reasons,metadata.valid,metadata.reasons,valid_x,reasons_x,metadata.dims.product,metadata.dims_by_unit,valid_y,reasons_y,paths.source_mesh.exists,paths.source_mesh.fsize,paths.source_mesh.valid,paths.source_mesh.reasons,paths.source_mask.exists,paths.source_mask.fsize,paths.source_mask.valid,paths.source_mask.reasons,paths.valid,paths.reasons,paths.source_mask.exc
72,wss.11a0f60b9baaaf59968608843530f3d7,"{'_StanfordSceneDBModels', 'PillBottle'}",2.0,True,(),0.00028630485201377065,True,(),"(3,)",[12.834036 19.91966  12.386089],True,(),True,(),True,(),3166.4991139399413,[44826.47049021 69574.99972457 43261.8899501 ],False,"('failed to load',)",True,1954246.0,True,(),True,77.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
73,wss.11b1afefc63ce066b7390053af83c864,"{'WallArt', 'Picture'}",2.0,True,(),0.0025869790955289,True,(),"(3,)",[ 85.79617   109.06209     3.6969738],True,(),True,(),True,(),34592.98908740813,[33164.61665588 42158.0870864   1429.06983918],False,"('failed to load',)",True,1264.0,True,(),True,86.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
74,wss.11b54e1530c17829ec4bb690ca24962,{'OutdoorTable'},1.0,True,(),0.0147707198676968,True,(),"(3,)",[121.441315  31.594273 121.64057 ],True,(),True,(),True,(),466716.6282529393,[8221.76008263 2138.9799064  8235.24994649],False,"('failed to load',)",True,1983155.0,True,(),True,67.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
75,wss.11b722334fe272e2b7802e8eb74a6704,"{'Bed', 'QueenBed'}",2.0,True,(),0.0261272566892971,True,(),"(3,)",[193.36287  88.82615 242.27075],True,(),True,(),True,(),4161164.704571355,[7400.81028404 3399.75034717 9272.72054931],True,(),True,9367382.0,True,(),True,41090.0,True,(),True,(),
76,wss.11c785813efc4b8630eaaf40a8a562c1,{'SodaCan'},1.0,True,(),0.0031956130739107,True,(),"(3,)",[ 7.942856 12.959205  7.942856],True,(),True,(),True,(),817.5827844957564,[2485.54997626 4055.31104682 2485.54997626],False,"('failed to load',)",True,621382.0,True,(),True,81.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
77,wss.11d2b7d8c377632bd4d8765e3910f617,{'TrashBin'},1.0,True,(),0.016265422208835,True,(),"(3,)",[50.722748 71.770256 43.69738 ],True,(),True,(),True,(),159075.26960490292,[3118.44029308 4412.44346925 2686.51987258],True,(),True,8272077.0,True,(),True,53277.0,True,(),True,(),
78,wss.11d5e99e8faa10ff3564590844406360,"{'Couch', '_EvalSetWithPrior', '_EvalSetExclude'}",3.0,True,(),0.0212101450974771,True,(),"(3,)",[238.48116 119.3041  106.18329],True,(),True,(),True,(),3021103.623825801,[11243.73071962  5624.86015309  5006.25005213],False,"('failed to load',)",True,285565.0,True,(),True,81.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
79,wss.11e515cd806010b974287c0ff7c0f69a,{'_StanfordSceneDBModels'},1.0,True,(),0.0243574428505881,True,(),"(3,)",[25.659088   1.1508865 18.60373  ],True,(),True,(),True,(),549.3811319595942,[1053.43931863   47.24989019  763.78009441],False,"('failed to load',)",True,148799.0,True,(),True,85.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
80,wss.11e98db089a66426ad5067eac75a07f7,{'Bench'},1.0,True,(),0.0142248303225516,True,(),"(3,)",[136.5591    39.91829   37.921265],True,(),True,(),True,(),206716.61804048813,[9600.05124163 2806.24015154 2665.85007625],False,"('failed to load',)",True,649814.0,True,(),True,73.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
81,wss.11f1511799d033ff7962150cab9888d6,{'Chair'},1.0,True,(),0.0299617152557597,True,(),"(3,)",[ 77.89123 111.29875  87.00614],True,(),True,(),True,(),754273.3274084621,[2599.69195138 3714.69887655 2903.91051571],False,"('failed to load',)",True,103108.0,True,(),True,86.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
82,wss.11fa9b044482814ef91663a74ccd2338,"{'Chair', 'OfficeChair'}",2.0,True,(),0.0231106161117022,True,(),"(3,)",[69.521706 92.00691  66.43808 ],True,(),True,(),True,(),424969.673697407,[3008.21517107 3981.15349047 2874.78618826],True,(),True,8820217.0,True,(),True,27770.0,True,(),True,(),
83,wss.1218c5a132371fcb7b6fd5468f603b31,"{'_StanfordSceneDBModels', '_SceneGalleryModels'}",2.0,True,(),0.0018739237466279,True,(),"(3,)",[31.986492   1.5905715 31.910822 ],True,(),True,(),True,(),1623.5205904269844,[17069.26018605   848.79200814 17028.87967423],True,(),True,3756289.0,True,(),True,18116.0,True,(),True,(),
84,wss.12193ca7bef40d40a84aed1cd93567b2,"{'Table', 'AccentTable'}",2.0,True,(),0.04787414489946,True,(),"(3,)",[98.01003 90.09387 75.3923 ],True,(),True,(),True,(),665721.7669819724,[2047.24345899 1881.88990507 1574.80201805],True,(),True,3663781.0,True,(),True,31796.0,True,(),True,(),
85,wss.121cf1ae08740534b8183a4a81361b94,{'Basket'},1.0,True,(),0.0305263631689084,True,(),"(3,)",[75.36196  28.44294  48.842182],True,(),True,(),True,(),104693.98425977933,[2468.75003036  931.7500366  1600.00003046],False,"('failed to load',)",True,505356.0,True,(),True,75.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
86,wss.1221201ed6aac041745b4b48c30a506e,{'Camera'},1.0,True,(),0.0823038840906512,True,(),"(3,)",[ 8.269244 18.124144 11.146662],True,(),True,(),True,(),1670.5833286819538,[100.47209912 220.21006907 135.4330008 ],False,"('failed to load',)",True,746609.0,True,(),True,87.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
87,wss.12238fe70f20f94613048bc4381266fe,"{'MediaStorage', 'WallUnit'}",2.0,True,(),0.0199890186082259,True,(),"(3,)",[263.85504 143.92093  48.47337],True,(),True,(),True,(),1840740.4883695599,[13199.99971842  7199.99980093  2424.99999375],False,"('failed to load',)",True,40894.0,True,(),True,70.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
88,wss.1223b9275d2a2edacd4833986a6efe96,{'Table'},1.0,True,(),0.0245253088342712,True,(),"(3,)",[101.24048  84.80615  79.1333 ],True,(),True,(),True,(),679423.9004870906,[4128.00020926 3457.90344876 3226.59749301],False,"('failed to load',)",True,149368.0,True,(),True,83.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
89,wss.122c2614d9b5b0bc3a00cfa3e3cb7dc5,{'TrashBin'},1.0,True,(),0.0029563062520557,True,(),"(3,)",[71.5426  58.76812 64.22575],True,(),True,(),True,(),270032.2912633747,[24199.99617775 19878.9012333  21724.99887498],False,"('failed to load',)",True,48605.0,True,(),True,89.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
90,wss.123c5debc3bed09f1fdc97905708b8ea,{'PersonStanding'},1.0,True,(),0.0181375445822237,True,(),"(3,)",[ 55.330826 129.48438   47.891678],True,(),True,(),True,(),343118.8590225332,[3050.62384543 7139.02476782 2640.47196592],False,"('failed to load',)",True,783186.0,True,(),True,86.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
91,wss.123c9acf2f03169b66123e198876a388,{'_StanfordSceneDBModels'},1.0,True,(),0.0134414776255199,True,(),"(3,)",[35.364124 55.2149   23.671385],True,(),True,(),True,(),46221.37530556048,[2630.9699711  4107.79986682 1761.07014865],False,"('failed to load',)",True,1849864.0,True,(),True,67.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
92,wss.124a5d334a76a95ac710265e1c552c85,{'Plant'},1.0,True,(),0.00439856889087,True,(),"(3,)",[209.23465 151.4807  220.97443],True,(),True,(),True,(),7003787.043984789,[47568.80139681 34438.63305504 50237.80131276],False,"('failed to load',)",True,1213505.0,True,(),True,82.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
93,wss.125272be2901179883905d9105641cb5,{'PictureFrame'},1.0,True,(),0.0185474286975056,True,(),"(3,)",[27.06868  34.957333 23.146637],True,(),True,(),True,(),21902.47888867638,[1459.43033083 1884.75359955 1247.97012985],False,"('failed to load',)",True,446391.0,True,(),True,86.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
94,wss.126bc2de1d567f8587a1c16793982084,{'_StanfordSceneDBModels'},1.0,True,(),0.0484235957631077,True,(),"(3,)",[78.495514 40.835278 69.537575],True,(),True,(),True,(),222894.77883208907,[1621.01786873  843.29297229 1436.02667056],False,"('failed to load',)",True,14850.0,True,(),True,88.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
95,wss.126c6ed6536880517c8489092272d18,"{'_StanfordSceneDBModels', 'PaperClip'}",2.0,True,(),0.0556828464714591,True,(),"(3,)",[11.226875  7.99712   8.065504],True,(),True,(),True,(),724.1424565929665,[201.62178681 143.61909469 144.84719283],True,(),True,3328971.0,True,(),True,25953.0,True,(),True,(),
96,wss.1271008cb91e253bad5067eac75a07f7,{'Bench'},1.0,True,(),0.014734169721096,True,(),"(3,)",[141.44803   28.73163   29.099985],True,(),True,(),True,(),118263.28368921005,[9600.00004598 1949.99993511 1974.99998648],False,"('failed to load',)",True,613554.0,True,(),True,67.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
97,wss.12732a44b379023b36f48f84cffbe669,{'_StanfordSceneDBModels'},1.0,True,(),0.0378863740921626,True,(),"(3,)",[53.988037 83.35002  53.988037],True,(),True,(),True,(),242940.9816892621,[1424.9987837  2199.99992074 1424.9987837 ],False,"('failed to load',)",True,409303.0,True,(),True,90.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
98,wss.1276e45e4c314c39e70ce0944e08d28e,{'PottedPlant'},1.0,True,(),0.0260587860835611,True,(),"(3,)",[ 50.841576 118.99796   47.200333],True,(),True,(),True,(),285564.0833077246,[1951.03393677 4566.51969967 1811.30206329],False,"('failed to load',)",True,2462681.0,True,(),True,77.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
99,wss.127a3b72784f610c5decd231aa7179c0,{'Gun'},1.0,True,(),0.002699742264873,True,(),"(3,)",[ 28.139145  24.304295 110.60012 ],True,(),True,(),True,(),75639.65224098165,[10422.90049911  9002.45009171 40966.91800512],True,(),True,14249933.0,True,(),True,21112.0,True,(),True,(),
100,wss.127aff49c9378499ae685ca100c909e8,"{'TableLamp', 'Lamp'}",2.0,True,(),0.0198706853264518,True,(),"(3,)",[45.97063  49.054165 45.97063 ],True,(),True,(),True,(),103666.10913797407,[2313.48990962 2468.67001284 2313.48990962],False,"('failed to load',)",True,329267.0,True,(),True,67.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
101,wss.12811f9d9ca31586f383178a3696f29,{'ArcadeMachine'},1.0,True,(),0.0177789751543695,True,(),"(3,)",[177.43346  126.008484  98.2251  ],True,(),True,(),True,(),2196128.701042377,[9979.95995041 7087.49986464 5524.78976697],True,(),True,2878948.0,True,(),True,35422.0,True,(),True,(),
102,wss.1285f0a36d2836ba9b426f5f965c4d47,"{'TableLamp', 'Lamp'}",2.0,True,(),0.0046982516424871,True,(),"(3,)",[39.133102 62.640335 34.227234],True,(),True,(),True,(),83901.5821587199,[ 8329.2903356  13332.6904914   7285.10020419],False,"('failed to load',)",True,1173093.0,True,(),True,84.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
103,wss.128ecbc10df5b05d96eaf1340564a4de,"{'_StanfordSceneDBModels', 'Mug', 'DrinkingUtensil'}",3.0,True,(),0.0036005419728265,True,(),"(3,)",[23.344688 21.263037 17.69119 ],True,(),True,(),True,(),8781.534576465987,[6483.65945354 5905.51010389 4913.47972986],True,(),True,2779002.0,True,(),True,83255.0,True,(),True,(),
104,wss.12917ced4d5465c5f08b8467bda831,"{'ChestOfDrawers', 'DresserWithMirror', 'Dresser'}",3.0,True,(),0.0186116147802848,True,(),"(3,)",[ 85.61344  163.78221   52.577755],True,(),True,(),True,(),737243.0938434602,[4600.00064533 8799.99999643 2824.9969506 ],False,"('failed to load',)",True,168572.0,True,(),True,81.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
105,wss.1298634053ad50d36d07c55cf995503e,"{'_StanfordSceneDBModels', 'WebCam', '_SceneGalleryModels'}",3.0,True,(),0.0028934771350515,True,(),"(3,)",[ 6.7766967 17.776539  14.378035 ],True,(),True,(),True,(),1732.067429401116,[2342.05987596 6143.6597458  4969.11996498],False,"('failed to load',)",True,2413914.0,True,(),True,78.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
106,wss.12a565f8aecaafcbce41b639931f9ca1,{'CerealBox'},1.0,True,(),0.0373236723376177,True,(),"(3,)",[24.525024 37.510292 16.84642 ],True,(),True,(),True,(),15497.709286461744,[ 657.09032536 1005.00003485  451.36019435],False,"('failed to load',)",True,1144336.0,True,(),True,89.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
107,wss.12a64182bbaee7a12b2444829a3507de,"{'1Shelves', 'Rack'}",2.0,True,(),0.0416568980451478,True,(),"(3,)",[156.21338   58.31966   46.864014],True,(),True,(),True,(),426945.7520453136,[3750.00029601 1400.0000657  1125.0000888 ],False,"('failed to load',)",True,41109.0,True,(),True,79.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
108,wss.12a73cdd42517d8f65331068961955c9,"{'ChildBed', 'Bed'}",2.0,True,(),0.0446828607930901,True,(),"(3,)",[260.35675  125.780464 140.73358 ],True,(),True,(),True,(),4608714.1207317645,[5826.76993771 2814.95995931 3149.60988402],False,"('failed to load',)",True,2185224.0,True,(),True,97.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
109,wss.12aa829de18f4e6ad5cb6d178687b980,"{'TableLamp', 'Lamp'}",2.0,True,(),0.0325783309401664,True,(),"(3,)",[38.478264 60.539337 38.478264],True,(),True,(),True,(),89633.13787704808,[1181.09991794 1858.27006028 1181.09991794],False,"('failed to load',)",True,2581959.0,True,(),True,67.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
110,wss.12bb4cd01d6e34908e506821bf7d2e2e,{'FlagPole'},1.0,True,(),0.0232626671708449,True,(),"(3,)",[ 89.72922 558.304   105.07097],True,(),True,(),True,(),5263654.482570371,[ 3857.21978228 23999.99947984  4516.72068505],False,"('failed to load',)",True,13880.0,True,(),True,73.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
111,wss.12c0b15c8ed8a3edb039d8689a74349,"{'TableLamp', 'Lamp'}",2.0,True,(),0.0899908481890495,True,(),"(3,)",[38.47109 60.54692 38.47109],True,(),True,(),True,(),89610.94109219081,[427.50002666 672.81197164 427.50002666],False,"('failed to load',)",True,613229.0,True,(),True,73.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
112,wss.12c1b3fa24cce3e75745b9fe8da12812,{'Monitor'},1.0,True,(),0.0475184012631003,True,(),"(3,)",[70.15498  62.78844  29.932838],True,(),True,(),True,(),131851.80921819923,[1476.37500705 1321.35001033  629.92098228],True,(),True,2668844.0,True,(),True,71267.0,True,(),True,(),
113,wss.12c3a4561242a6fe840045f49392aafa,{'Cabinet'},1.0,True,(),0.000931510044918425,True,(),"(3,)",[156.73459   83.09144   38.940285],True,(),True,(),True,(),507131.1219299124,[168258.61498222  89200.79869592  41803.39784034],False,"('failed to load',)",True,1524149.0,True,(),True,91.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
114,wss.12d44fd814bc9b40ec2a7a1f5fe7365d,"{'DeskLamp', 'Lamp'}",2.0,True,(),0.0248404887033529,True,(),"(3,)",[11.923435 50.49053  71.62929 ],True,(),True,(),True,(),43122.30474603617,[ 480.000017   2032.59004293 2883.5700801 ],False,"('failed to load',)",True,101748.0,True,(),True,73.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
115,wss.12d643221a3edaa4ab361b6be63163da,{'Vase'},1.0,True,(),0.0144067872003146,True,(),"(3,)",[45.181133 48.802414 45.181087],True,(),True,(),True,(),99621.96357772047,[3136.10053177 3387.45990494 3136.09733883],False,"('failed to load',)",True,2122459.0,True,(),True,81.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
116,wss.12d66fb050f08f66de266657cf7d5a9a,{'TV'},1.0,True,(),0.0018572812122917,True,(),"(3,)",[95.469635 53.226147 14.672522],True,(),True,(),True,(),74558.13922007942,[51402.89707782 28658.09800247  7900.0002277 ],False,"('failed to load',)",True,14062.0,True,(),True,75.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
117,wss.12ddd9e1fa8912ae1bfccceeaa1b7669,"{'_StanfordSceneDBModels', 'ToyFigure'}",2.0,True,(),0.0021007621780378,True,(),"(3,)",[40.281315 39.3754   35.92028 ],True,(),True,(),True,(),56972.9007381933,[19174.61929823 18743.38771501 17098.68940689],False,"('failed to load',)",True,1493968.0,True,(),True,83.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
118,wss.12df0535bb43633abdd9b7a602ec35ec,{'Table'},1.0,True,(),0.0214412455096974,True,(),"(3,)",[ 67.50426  68.79767 120.0939 ],True,(),True,(),True,(),557732.3807208127,[3148.33669385 3208.66014845 5601.06920774],False,"('failed to load',)",True,422862.0,True,(),True,89.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
119,wss.12e28d27e25d73545b7e7c731e3e1278,{'_StanfordSceneDBModels'},1.0,True,(),0.0461561955880715,True,(),"(3,)",[61.15696  30.068548 55.38744 ],True,(),True,(),True,(),101852.0180996916,[1325.00001832  651.45204489 1200.0001147 ],False,"('failed to load',)",True,168357.0,True,(),True,81.0,False,"('failed to load',)",False,"('failed to load',)","operands could not be broadcast together with shape (1,) (0,)"
